book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,deleverage_events,final_exposure_scale,yearly_taxes_paid
100/0,1.0,22,29,2325680.1840136694,0.08806539774825106,627290.1868400071,2851.556331058542,0.0,343127.3958062217,77492.81732259675,-0.0,315605.7670699181,0.023684238505977655,-0.3388621780806441,0.344338590320051,74116.3854776154,0.0,7519.461833025694,0.0,53792.16846672357,44041.170741468,0.7247034954246069,0.10118601830157226,False,True,0,1.0,482683.68859434035
100/0,1.0,23,30,2007556.7160761384,0.07217773003893035,573914.1000701183,18123.851042559123,0.0,367182.6446054287,21258.46874474875,-0.0,206090.60662797073,0.017172041414987283,-0.3238769792556405,0.3514700573520707,78912.04254137831,0.0,7893.8970844631185,0.0,57000.66350293783,39891.54181907251,0.7214787067545262,0.11408517298189524,False,True,0,1.0,352523.50982160657
100/0,1.0,24,31,1388624.3249354798,0.033376252128203276,713043.5865574636,8589.469680992712,0.0,-215642.57793474983,141207.32976108557,-0.0,145256.47068481866,0.027263701648599314,-0.3420165980733717,0.448567054337831,47934.367611153895,0.0,6055.565954977099,0.0,34864.126719751446,24713.067999867435,0.7238094138794083,0.1047623444823671,False,True,0,1.0,200249.58855709498
100/0,1.0,25,32,1271006.8228997893,0.024270791039735284,739166.5889504527,6934.566423943324,1312.0083546109656,-159223.5808835593,100355.89853858267,-0.0,94925.7126276938,0.01963352918799981,-0.29317852049711757,0.45279019007936216,53023.38889951346,0.0,6485.236272914003,0.0,38062.11771252617,21731.063870416143,0.7244713312730335,0.10211467490786563,False,True,0,1.0,141505.9091231209
100/0,1.0,26,33,2146434.38679874,0.07937352573645806,526286.4628752072,0.0,0.0,211664.3491997066,58157.20750325698,-0.0,284844.99458326155,0.018842033412154784,-0.1685522154311745,0.3071084000921626,70034.87004798967,0.0,6489.149261694768,0.0,50486.34607545357,32010.3369103597,0.7254819200760447,0.09807231969582086,False,True,0,1.0,407198.6449105539
100/0,1.0,27,34,949629.4573666158,-0.005155008637641956,818708.975711825,6860.202290426685,94.14751665123242,-374116.09332590335,191191.8915817563,-0.0,38185.82307805256,0.029839577015619876,-0.34283355246825986,0.6167055594931259,36847.017880716114,0.0,5978.675594936523,0.0,26723.042698766385,16412.99006551563,0.7268523555896563,0.09259057764137513,False,True,0,1.0,77565.67454187576
100/0,1.0,28,35,1685696.3132361618,0.05360526867173254,472127.6859005527,45098.58343640452,18171.46112610343,188066.1256954089,47100.424281883796,-0.0,142767.24028404494,0.018298777194739636,-0.4173811042845976,0.26297447421806586,75595.34991552382,0.0,5824.222694205657,0.0,55263.83933302081,49181.689604606276,0.724464817438139,0.10214073024744441,False,True,0,1.0,260625.46759880887
100/0,1.0,29,36,1878682.3109047913,0.06508761487330994,574591.7561562879,5289.593387148964,0.0,165056.37426233647,91073.87702136925,-0.0,218923.5196772614,0.023478610291907544,-0.21763404212043114,0.4312643322831928,59783.7196228586,0.0,7307.512076440957,0.0,43267.274785425216,31021.817050760634,0.7272003390465265,0.09119864381389409,False,True,0,1.0,349175.97684340476
100/0,1.0,30,37,1217112.770295862,0.01984244249642675,771069.2149940282,3085.123974394711,1387.5010502810871,-207231.00055529177,153198.30030989007,-0.0,92907.29109227067,0.023474364929798205,-0.3162677396743224,0.513940041565177,45704.9559030273,0.0,6326.315299136003,0.0,33242.39340623404,24379.3566381878,0.7242555111217759,0.10297795551289668,False,True,0,1.0,160523.50838228193
100/0,1.0,31,38,1700754.840028065,0.054542704602350556,702787.3234359076,30111.536137727184,32.60926616810279,237046.1027893177,62805.527283630036,-0.0,123873.69650007927,0.020231365305868068,-0.42584329983696567,0.29209522482756556,84498.61188889455,0.0,6877.097083418842,0.0,61305.38458666022,50152.70358072549,0.7274998447097731,0.09000062116090746,False,True,0,1.0,248898.07431917894
100/0,1.0,32,39,1752762.2102650974,0.0577238573175729,623020.1322959587,12195.62172572107,1245.99000062524,211971.4052384161,98451.07219271807,-0.0,159391.435840551,0.018983346250572665,-0.3886759245303729,0.3615645995144719,72436.91571908379,0.0,7283.969883241308,0.0,52346.07273759525,36918.27784231143,0.7267596062990139,0.09296157480394407,False,True,0,1.0,317452.222422694
100/0,1.0,33,40,1389522.5256171215,0.03344307431910054,872379.4509995477,57113.599148590685,22914.71717775489,22920.330327717806,57834.184308120966,-0.0,82125.81805427872,0.026780208406238702,-0.401093683618553,0.4661940749918701,69359.20733366818,0.0,8404.546787339694,0.0,50012.47756059731,33047.73931548828,0.7216227048264192,0.11350918069432314,False,True,0,1.0,132524.76646828448
100/0,1.0,34,41,1456026.0451218456,0.03828579973263735,686443.765919792,1801.9667720501186,0.0,-229201.18920168607,162656.6455795188,-0.0,169463.65224653267,0.021460212023972854,-0.42206189113560244,0.48525973465295263,44676.20083226911,0.0,6093.620634929254,0.0,32392.88881908648,19577.525691809362,0.7240655960227493,0.10373761590900288,False,True,0,1.0,242723.7996116035
100/0,1.0,35,42,1194909.7898046349,0.01796656042475786,676535.738693471,10816.429740356343,0.0,-171747.91491161194,133519.96395453712,-0.0,79457.65360576192,0.028306371492878925,-0.29210880220035507,0.49356030117242267,48950.64766514643,0.0,6463.823881191652,0.0,35390.82793493329,22376.714518915178,0.7188925956909086,0.12442961723636592,False,True,0,1.0,143230.21143980123
100/0,1.0,36,43,1555144.2923501288,0.04514625585902787,754064.13752819,2296.201542579936,0.0,-150863.80764541804,146989.2679569075,-0.0,179947.75061224488,0.020198484934822333,-0.2093771266193013,0.5274389717927145,46183.36159309794,0.0,6720.572061909616,0.0,33269.68124362024,19474.834591767874,0.7282942357076203,0.08682305716951899,False,True,0,1.0,249551.76154547738
100/0,1.0,37,44,1955847.4813108689,0.06938354831199822,526218.7325028363,69033.35668157776,0.0,360276.69399752864,16865.999405973915,-0.0,176326.67709363406,0.014628403715768616,-0.19532769917673498,0.2877375998400887,85442.13986122643,0.0,7083.549996175772,0.0,61344.99331382313,36683.377508450045,0.7247471425447107,0.1010114298211573,False,True,0,1.0,306310.64539099974
100/0,1.0,38,45,1796290.8458718837,0.06032173936093854,614748.0563514241,8428.476653262258,0.0,137269.80253095838,71166.63473068204,-0.0,202086.11027556704,0.01800740467896415,-0.39017351782220244,0.3805477202251173,67529.3614758779,0.0,7281.282452759075,0.0,48672.59123553371,33808.791897660885,0.7260352800640858,0.09585887974365681,False,True,0,1.0,311188.3900057061
100/0,1.0,39,46,1799735.4737541387,0.060524894983656985,591783.5453933936,739.8160676880451,0.0,156877.60797016596,94454.73688950378,-0.0,198918.4215540693,0.02287405845267248,-0.3517571763274979,0.325472076661261,67017.41967511526,0.0,6346.396042064528,0.0,48834.523759110714,41472.48348240118,0.7230280182691535,0.10788792692338611,False,True,0,1.0,343522.4473588954
100/0,1.0,40,47,2055030.5452501823,0.07468658600682132,445485.9243213708,49.571002906534716,0.0,265152.5139288793,44068.66618867639,-0.0,245449.1796069335,0.019920129523320385,-0.21271551333363536,0.3460112793175164,66628.88126665917,0.0,6826.796448878932,0.0,48375.85286897338,37596.63311342451,0.7275881464037629,0.08964741438494883,False,True,0,1.0,365802.68385163066
100/0,1.0,41,48,2219036.8367386884,0.08297006241962213,599326.9984382642,205.13565346177964,0.0,417770.24640842853,53568.80969022072,-0.0,260478.55036215356,0.019150772302028975,-0.3240329145372778,0.2820363718268483,92404.35957250715,0.0,7634.249484249598,0.0,66844.3949977829,51500.93719395362,0.7265177448695623,0.09392902052175045,False,True,0,1.0,441687.8888253416
100/0,1.0,42,49,2760592.215131832,0.10687919859098116,665735.6436321842,2607.1315172775803,0.0,662569.8184902256,49516.16593689073,-0.0,364799.51542672503,0.021486110794193578,-0.3631669592586446,0.2756697946316926,99100.98292242386,0.0,8265.847048990167,0.0,71944.7137148139,60032.819224922554,0.7236507909668661,0.10539683613253525,False,True,0,1.0,602964.0432537845
100/0,1.0,43,50,2509180.516407099,0.09636002136718047,515728.2371275261,3647.6242685010807,1798.5936523015541,368799.893401618,31715.021155591978,-0.0,373818.2540313318,0.021818828498141072,-0.25755277429790047,0.31460833355757706,78483.56922605095,0.0,7490.906800576931,0.0,56827.291652973014,41745.912565109924,0.709409596311812,0.16236161475275201,False,True,0,1.0,517180.077428448
100/0,1.0,44,51,1297149.788367638,0.026358333501986353,701480.0194355235,36139.42752328657,12048.35268920249,-158309.67057278793,134251.2759268001,-0.0,94940.24766511723,0.02082574503321368,-0.5010563296575384,0.4306387453603356,54047.00373512125,0.0,6339.799033767489,0.0,38913.01119508585,21685.804492183393,0.7289849593014911,0.08406016279403561,False,True,0,1.0,170483.49225587567
100/0,1.0,45,52,3382471.7211069623,0.12959670644213928,429124.01713621983,16516.451326945255,0.0,861366.4101774384,32313.95981507291,-0.0,521289.14924363623,0.020563478986963136,-0.16098658439811875,0.24411936138354545,98590.15648557995,0.0,7894.047327137099,0.0,71429.00985616527,56519.27466366308,0.7237615963328825,0.1049536146684702,False,True,0,1.0,811455.4206508799
100/0,1.0,46,53,2118505.944256072,0.07796080162421948,539856.4979478739,9340.703199453435,0.0,107969.16640151816,92617.52809963102,-0.0,300826.0013797515,0.021942994998735404,-0.31039366840957217,0.32451830215691746,57647.022723556656,0.0,5875.62270402445,0.0,41848.25032949623,31962.29008586191,0.7259376558138916,0.09624937674443368,False,True,0,1.0,417377.4384772924
100/0,1.0,47,54,1188446.7074443407,0.01741461328221483,724559.577730339,5127.413758272721,0.0,-209312.75478695068,127791.94820276868,-0.0,78755.38472440428,0.021726034135438728,-0.2849799316901984,0.5203711788473661,46677.52296700905,0.0,6511.5115443895975,0.0,33745.97181294301,20826.70487986117,0.7260493305653929,0.09580267773842865,False,True,0,1.0,114801.17480404773
100/0,1.0,48,55,1961095.7095855328,0.06967015570542245,578484.7935256681,6802.173176161653,0.0,124466.29983609395,65204.19392268001,-0.0,242382.427783945,0.019528276346241234,-0.4367378335913654,0.3372274098547709,67696.70336846169,0.0,6683.4059539769105,0.0,48655.83650152229,28395.723231294123,0.7300320507651743,0.07987179693930302,False,True,0,1.0,348835.46576020925
100/0,1.0,49,56,1655214.2017688127,0.05168437207142196,829761.661418086,1568.9764213019637,0.0,82009.74491044626,118525.70869027454,-0.0,152612.2841175031,0.019308804935949924,-0.4107416203294385,0.4118337000649393,70337.11450367991,0.0,7859.550894238586,0.0,50921.15324935848,38194.845186351566,0.7249553240540206,0.10017870378391724,False,True,0,1.0,270718.0665486816
100/0,1.0,50,57,956122.9353129693,-0.004476827078169543,824685.6711933595,31131.007630815846,18027.32942990616,-330835.6233989365,139406.07962202307,-0.0,29139.97357107573,0.024936014387566652,-0.3546003150830853,0.6346644346868413,44156.64988523912,0.0,7155.381336027405,0.0,31618.676382774393,16442.228742653442,0.7301598428155324,0.07936062873787053,False,True,0,1.0,38829.28387019731
100/0,1.0,51,58,1681846.2604171927,0.05336438239439034,674685.7649172802,0.0,0.0,-25794.961300107287,114884.52007480295,-0.0,205040.0638340977,0.02308696422036114,-0.36904256902129784,0.4223210052239642,55371.04559358849,0.0,6691.296656223841,0.0,40162.38215605707,29951.32447607811,0.7235644524089145,0.10574219036434163,False,True,0,1.0,295948.94917758025
100/0,1.0,52,59,1015697.5224121014,0.0015587726920707201,803447.1352856178,2004.5347985262852,0.0,-469429.3136198389,221901.17685271156,-0.0,79142.91897762258,0.02839156649892237,-0.5531798046870862,0.6220141164041308,34918.88380075232,0.0,5772.221461143006,0.0,25368.04434528398,15079.05365656782,0.7265611137605965,0.09375554495761396,False,True,0,1.0,117217.77264150199
100/0,1.0,53,60,1453366.6017640226,0.03809599993665724,618266.3289829484,213.87455172002836,0.0,41887.86618809383,94953.95389286644,-0.0,127366.6079696225,0.02311199884229132,-0.281543483615907,0.4188887702714782,58374.72586948908,0.0,6688.93476677595,0.0,42270.56213004453,29351.740820218176,0.7283314912445705,0.08667403502171767,False,True,0,1.0,241544.29460091976
100/0,1.0,54,61,2226401.821003138,0.08332896451963023,514932.05292634683,32719.765541831133,16635.091707598236,397477.6985325103,41383.513836997874,-0.0,260244.40773571664,0.019367807605774733,-0.19993811067659584,0.29773133977272775,75159.07937901594,0.0,6748.418092175443,0.0,54367.08067672572,38757.86257048239,0.7199687370251407,0.12012505189943701,False,True,0,1.0,420063.8336631519
100/0,1.0,55,62,2480020.5280336123,0.09507919379918617,500563.83813240455,40002.25867628267,12372.195084126022,553767.5116911496,40364.71818816699,-0.0,297650.2801687791,0.02413435593254758,-0.28358718036472896,0.27904067603500365,89153.40991411975,0.0,7543.129045319228,0.0,64121.48739747546,42241.00981739327,0.7261463196988973,0.09541472120441075,False,True,0,1.0,504531.6058586372
100/0,1.0,56,63,1967956.6922572746,0.07004379681838802,629655.4443013845,9549.088008313354,418.3874147792841,126674.90573028818,83852.19954765907,-0.0,252470.14722097383,0.02562824163549254,-0.17523804587100344,0.36970917302775747,63812.37313434967,0.0,6882.081847658215,0.0,46654.12407543325,41138.78782157877,0.7228379582591096,0.10864816696356216,False,True,0,1.0,366161.71352122305
100/0,1.0,57,64,5364798.191153569,0.18291990291710647,450534.73541229154,9908.74450473968,0.0,1550232.6013927034,0.0,-0.0,958888.7325737036,0.017678106479027084,-0.23319820072884945,0.2015817385656271,148517.6406707431,0.0,10455.207160754942,0.0,107416.16198442556,86001.6142457842,0.7288723821748988,0.08451047130040457,False,True,0,1.0,1410857.6621224582
100/0,1.0,58,65,2941127.523680069,0.11391329008641526,759411.6391772687,0.0,0.0,874037.9614437057,0.0,-0.0,392072.0375714907,0.021890692304846183,-0.34910983860465894,0.2991755665459809,110167.223367394,0.0,9556.810727392201,0.0,78921.39064170682,45855.891254920745,0.7297954232807752,0.08081830687689906,False,True,0,1.0,618142.8103402703
100/0,1.0,59,66,1406611.3428533238,0.03470705798112905,666413.0153260669,9400.028526293556,509.7941536811522,-79994.67710595235,101982.83870295451,-0.0,117326.41127165261,0.02191303091619279,-0.26324302582741455,0.45545916325249325,53764.929790608825,0.0,6713.389901912688,0.0,38740.34222199543,22816.70809336578,0.7256199146593896,0.09752034136244192,False,True,0,1.0,174540.10570977972
100/0,1.0,60,67,906075.9794149122,-0.00981472945393791,817228.4078524098,18051.535575306127,1374.135559961272,-457410.7409325586,202663.1348453099,-0.0,45150.456777250314,0.023297772989686247,-0.45563597077468243,0.5949540018084514,36531.06566564001,0.0,5705.393505416259,0.0,26544.90624121985,16006.022597422303,0.7248701597191066,0.10051936112357374,False,True,0,1.0,66923.5743896325
100/0,1.0,61,68,1946589.0913145756,0.0688762529452076,460937.36975870124,4109.30894418183,3.0947190558058733,210810.9031843151,52329.08604335878,-0.0,223958.62301489786,0.020668016839971742,-0.33547425370908024,0.34328141793566347,64888.15358799501,0.0,6570.871392358791,0.0,47069.78162590549,35355.98451229476,0.723135855733276,0.10745657706689582,False,True,0,1.0,344035.51340932364
100/0,1.0,62,69,764708.5639000643,-0.02646942560983756,841598.1958202067,3273.8772859234937,944.6317877547954,-553635.3559150256,212803.37337269424,-0.0,27435.65521522498,0.026470768440696707,-0.5835839504949685,0.6548159500036375,35608.87198580738,0.0,5971.506613283593,0.0,25891.403382728317,16633.415295662948,0.7248019787753955,0.10079208489841762,False,True,0,1.0,34039.857247343636
100/0,1.0,63,70,1597772.95951858,0.047976409823581534,690813.9449618262,28559.049229816832,8702.698409114322,172690.35033068317,37096.246987784965,-0.0,111882.09773211113,0.02276931413482729,-0.19524642175842566,0.40192478943282123,68659.16730257602,0.0,7505.8214323982975,0.0,49276.07723476027,29112.999141110333,0.7243004945075247,0.10279802196990118,False,True,0,1.0,181398.77287080354
100/0,1.0,64,71,814051.7672389103,-0.020362948852838625,803055.1741823872,16106.183224794693,0.0,-485897.35617526853,187121.85141757235,-0.0,20767.688782844583,0.02458423740538114,-0.5717357247905726,0.5771688510885471,42340.39768696795,0.0,6259.72294930838,0.0,30748.609840412893,19664.130834358886,0.7218579055478322,0.11256837780867146,False,True,0,1.0,30748.609840412893
100/0,1.0,65,72,973667.1260014549,-0.002665021857800043,830793.142452026,3411.8340035229453,1382.5707053434185,-360544.1063071939,132302.25500273256,-0.0,55122.14978117358,0.020821438856513757,-0.31834957123974417,0.565875615269654,43941.69102265437,0.0,6462.818824140224,0.0,31804.246370338373,19755.11782618207,0.7282482874444215,0.08700685022231402,False,True,0,1.0,50882.70235472807
100/0,1.0,66,73,2349704.6851950474,0.0891841888747893,606441.0725704646,2922.3320168703126,0.0,233929.9006450715,81260.81456475129,-0.0,339300.6706062138,0.016437475344487456,-0.38793052655496296,0.26771361601309,79309.8863734143,0.0,6613.312211738035,0.0,57677.34150825293,48889.00044324153,0.7245836100848039,0.10166555966078406,False,True,0,1.0,483315.58315506286
100/0,1.0,67,74,2426181.1931292005,0.09267831228423518,545145.5361660981,10753.110806969478,0.0,322580.7794940401,75663.25110422127,-0.0,338711.18701657664,0.02313580956932678,-0.30878746592573847,0.27998555365573385,77174.95216764775,0.0,6759.013057224449,0.0,55841.8407685447,42385.896577652355,0.7219751820637964,0.11209927174481438,False,True,0,1.0,501807.11073435657
100/0,1.0,68,75,1179543.9990493031,0.01664988192262018,762603.4392688288,4737.884915081719,63.03054415617441,-192344.6816243263,118310.70518336832,-0.0,70986.64698462756,0.02107705011048045,-0.2651771591548622,0.4920003936550783,49648.976662824665,0.0,6491.765403906782,0.0,35694.21605957523,19806.23097715674,0.7312980011740602,0.07480799530375903,False,True,0,1.0,117221.57022987597
100/0,1.0,69,76,1324175.5043510718,0.028476931392245053,736993.8298202758,36484.28091592394,11326.917376607144,32850.448835175106,89474.59357677193,-0.0,50629.50821590385,0.022105942521455046,-0.41880565358296096,0.37314790188146174,67758.75988767004,0.0,6759.660173294746,0.0,48819.281501627265,31979.729413222987,0.7294834024678092,0.08206639012876327,False,True,0,1.0,139080.57892132862
100/0,1.0,70,77,1642042.5341114707,0.050844463046600286,666650.0382390579,36726.62766562947,0.0,-15489.473785861504,106726.84077258615,-0.0,175949.49285488122,0.025268264923311027,-0.29666885244236485,0.38924336613132915,57459.188727211236,0.0,6411.140488775447,0.0,41487.75638750078,26909.824131563524,0.7226685227377325,0.10932590904906991,False,True,0,1.0,256799.40065397514
100/0,1.0,71,78,3199288.460016275,0.12332478163976934,458732.19535678683,1370.7419117367167,0.0,685891.4040472425,33763.89751138071,-0.0,504808.3891034843,0.020401726806772342,-0.2979152858072712,0.2504228868610445,87608.17515023025,0.0,7322.421754920351,0.0,63577.56289048555,51807.83809903634,0.7231840848734721,0.10726366050611169,False,True,0,1.0,748087.096373989
100/0,1.0,72,79,2246803.097595503,0.08431758590391336,556284.8376554823,11617.86497636578,0.0,441249.21048833197,63468.13114889437,-0.0,260469.95966046784,0.022266087479929645,-0.24762094962197068,0.2998785504040549,81149.97833022453,0.0,7213.858812990188,0.0,58492.73360772957,39341.7481236551,0.7246005351520485,0.10159785939180588,False,True,0,1.0,444145.21782497724
100/0,1.0,73,80,2252803.292149005,0.08460681066849784,644857.2177451092,3026.17043891378,2375.8715768485667,403978.63413898245,36012.1883637484,-0.0,269038.57336767105,0.024404868339280676,-0.20760316511353316,0.3448064555424276,78920.00571979719,0.0,7845.295769899197,0.0,57005.15405540025,40633.98576580624,0.7261405415448002,0.09543783382079951,False,True,0,1.0,414127.98355110356
100/0,1.0,74,81,1709833.0613497547,0.05510424669617131,679505.5977597836,4.36463949053082,4.3646394905315145,-119733.39486958881,153013.14688642544,-0.0,218285.52417393262,0.028072621493870565,-0.47646028566426235,0.42724933712410734,52890.02229875684,0.0,6474.319013248187,0.0,38485.8565015753,28774.211810381057,0.7219296174611384,0.11228153015544629,False,True,0,1.0,311732.6614408983
100/0,1.0,75,82,2289359.7984193456,0.08635409364400326,528150.6895965488,17289.043463095346,7009.446239040323,188766.3444870179,77688.27556113672,-0.0,331962.9853722334,0.02140591085613876,-0.2617114158831061,0.33082130812188654,69711.57588188401,0.0,6992.086439862329,0.0,50568.126811546186,38322.98808725146,0.723025825994348,0.10789669602260821,False,True,0,1.0,467385.5794947425
100/0,1.0,76,83,1473569.5427295533,0.03953008715495199,698841.4509329151,8560.870080727576,2395.612741449213,-25295.51783386176,73662.89699159481,-0.0,130224.05625808041,0.02248173444291389,-0.2980251766513514,0.4382829168384489,58821.53081441602,0.0,7031.208436370382,0.0,42741.83892297836,31825.78487247008,0.7251494016947646,0.09940239322094158,False,True,0,1.0,175721.85192519025
100/0,1.0,77,84,1496661.8301230564,0.04114775807554083,709450.8623677661,1449.788042609596,0.0,-53304.42034357773,101543.06372592822,-0.0,139577.47804489944,0.02186937150971158,-0.34416978310963,0.40021026224288203,59963.905328282286,0.0,6617.311357449072,0.0,43220.40136594999,25897.37971853081,0.7251208687848434,0.09951652486062645,False,True,0,1.0,207921.18773817996
100/0,1.0,78,85,2393968.9911149405,0.09121883135341591,609725.8770529582,18550.169700927585,3765.371587858907,422355.70458606066,74143.85614350927,-0.0,315770.06208768423,0.022621186598017307,-0.34400264125358027,0.26455986719806013,83372.2026800254,0.0,6776.318676714527,0.0,60066.813595719505,40003.83493509797,0.7304391617843954,0.07824335286241868,False,True,0,1.0,507904.08318348933
100/0,1.0,79,86,1648842.2731468792,0.05127881157786951,610554.1655699335,10271.704911823255,0.0,63770.430503883945,96923.74841396586,-0.0,159583.28019692918,0.01854270656712798,-0.3286202167879988,0.33352061120607857,67154.78869322741,0.0,6400.692472327015,0.0,48699.16221496984,38107.871952820984,0.7249971814257256,0.10001127429709777,False,True,0,1.0,270925.7985923134
100/0,1.0,80,87,1410664.9500698815,0.035004856422314656,894203.3128483604,43876.89684836195,13676.007928722744,55461.5155621905,72906.34101168945,-0.0,72219.56896657072,0.02080379520909611,-0.48931454290316934,0.3718250457687532,76276.08668323033,0.0,7493.544555748654,0.0,54632.188796964765,29629.132438184235,0.7213492502799678,0.11460299888012893,False,True,0,1.0,154510.9241107719
100/0,1.0,81,88,1764342.8331456038,0.058420633748373474,670047.1707921397,13408.409905728502,153.23535194722254,128996.99405550968,89676.02302975178,-0.0,181858.99194611766,0.022040785918119466,-0.24669829350277517,0.43484273403722684,60974.88636802951,0.0,7340.330092783119,0.0,44030.97847688159,29795.775764105565,0.7244596607339212,0.10216135706431517,False,True,0,1.0,299240.6397268127
100/0,1.0,82,89,1443090.1813345556,0.037359640137947014,714534.1960583872,0.0,0.0,-114994.2642775441,119147.1646634946,-0.0,141835.31822746937,0.023232694667417682,-0.2795558300536932,0.4915887462448117,51403.85628019433,0.0,6899.80706553265,0.0,37142.2802586399,23033.686515457393,0.732244257257748,0.071022970969008,False,True,0,1.0,216095.08472027077
100/0,1.0,83,90,993281.6279399958,-0.0006738770343119871,786871.8850219223,7888.261254519722,1924.5934352322472,-420916.6736833655,196132.00428075116,-0.0,64812.14269391346,0.02838334992400261,-0.5540602292096495,0.6042068283794255,36977.03523212334,0.0,5922.001088056383,0.0,26644.203988816596,12981.796170637446,0.727886601947755,0.08845359220897997,False,True,0,1.0,100413.47268733135
100/0,1.0,84,91,2474787.789600681,0.09484791704252227,573750.7865556183,16734.36158464075,0.0,627270.5179296267,39886.43519843249,-0.0,280318.1595801171,0.020099078297757124,-0.33079671814051437,0.29517510637676103,90643.86188212992,0.0,7845.958823353399,0.0,65490.82961243813,46563.6838268808,0.7231346366854684,0.1074614532581264,False,True,0,1.0,506739.4656045068
100/0,1.0,85,92,1623290.573733048,0.049638197253980776,592670.1374183889,0.0,0.0,-117600.43079257729,105532.60740566209,-0.0,207776.6857433343,0.019405678393488876,-0.30069940711304677,0.4142383862262274,50554.43883747797,0.0,6081.286011612063,0.0,36694.172847619106,26764.225810227243,0.7278375449823654,0.08864982007053834,False,True,0,1.0,269558.3334781846
100/0,1.0,86,93,1147312.1510110977,0.013837052651010984,772072.7830854579,3963.1011946797194,0.0,-234327.72669183527,141566.1923035898,-0.0,72852.9498714639,0.02499522675218009,-0.28040550566929034,0.57662190532325,45931.319919253896,0.0,6945.294340121859,0.0,33179.67352834754,19319.826145208128,0.72975716880261,0.08097132478955982,False,True,0,1.0,119559.83887944857
100/0,1.0,87,94,3070655.2450251225,0.11872438848286859,491050.0625058165,14376.136682092932,8428.033385263447,602632.328119465,92286.5725504703,-0.0,478264.7015555535,0.021954942371939713,-0.5052541234003242,0.2599406096875062,79300.83427136876,0.0,6884.234758663917,0.0,57314.25590842083,40683.20492097518,0.728608778145919,0.08556488741632418,False,True,0,1.0,735284.3522801091
100/0,1.0,88,95,2861616.380769583,0.11086463586461015,509052.9127059144,4201.922886394964,0.0,625974.6474201826,33298.911173847024,-0.0,401905.89473650494,0.02265740392963185,-0.25936614926251256,0.2781055934698665,89645.75431413797,0.0,7709.432641423159,0.0,64814.12586145356,49326.08806752719,0.7277580048606378,0.08896798055744926,False,True,0,1.0,609783.3754455248
100/0,1.0,89,96,925122.2620406912,-0.007752728865858427,846386.7468806956,17070.805643548498,5235.208290272633,-414553.2898867474,184617.32839678472,-0.0,38384.64937657115,0.01889325724690287,-0.4261561173932059,0.6012209626610237,41127.848338998425,0.0,6386.5479857408245,0.0,29691.23131924276,16265.966053191914,0.7279571986392098,0.0881712054431607,False,True,0,1.0,71149.75042324528
100/0,1.0,90,97,1282446.6557309073,0.02518898409531123,725122.6169786112,7876.954146914872,294.46965235152106,-263312.2947442228,179887.37473828235,-0.0,121500.75114534449,0.023002203459147663,-0.4151171891878519,0.5662278594710528,38465.41409046436,0.0,5970.776512142613,0.0,27734.53536687402,14411.523131201093,0.7263843874011434,0.09446245039542589,False,True,0,1.0,194776.69417717043
100/0,1.0,91,98,3065853.058557966,0.11854930833777755,448991.1965927067,4153.130307853774,0.0,705749.0574930448,14831.46032411119,-0.0,449300.8248022142,0.01882696621933142,-0.1569378542103278,0.22283115464055467,96308.70473442053,0.0,7150.773609658616,0.0,69678.38839924888,53999.26726849225,0.7219200011292851,0.11231999548285954,False,True,0,1.0,668663.5788363207
100/0,1.0,92,99,2216276.8085362744,0.08283528763053072,594005.7837646591,29694.472460521945,13400.451929357145,307265.56034160295,61485.564274721866,-0.0,281077.18772556557,0.019527318554989525,-0.3357216864918272,0.33567144733082743,71111.98350884634,0.0,7109.951481353563,0.0,51601.889459435755,41333.776022526996,0.7202993878050923,0.11880244877963086,False,True,0,1.0,442055.7499467658
100/0,1.0,93,100,2413123.2583779893,0.09208879337416054,556885.1525015746,2079.5180312736966,0.0,394400.6613631941,84048.0,-0.0,317131.3539781764,0.02067228960990659,-0.2888213344549909,0.2534353799773609,81056.78530870433,0.0,6472.317963548079,0.0,58445.010994640565,40479.46057043871,0.7254008618648479,0.09839655254060875,False,True,0,1.0,506196.1091003725
100/0,1.0,94,101,1768364.734642795,0.058661658512508597,617536.4304567392,12420.109626755471,0.0,175332.33413590398,76299.80751552663,-0.0,171995.62815621134,0.022762498242081,-0.35248128983382176,0.3975886452973635,64369.214575960126,0.0,7144.365021459849,0.0,46502.704927301806,32562.817685572638,0.7246262026094106,0.10149518956235792,False,True,0,1.0,295833.5172038117
100/0,1.0,95,102,649635.7851253555,-0.042217287461265296,961656.9971749996,4888.247985775687,3303.653993999493,-697279.0605125193,273095.6875151521,-0.0,13803.33746628169,0.03895711952295493,-0.6602266265450585,0.7780962554451393,28526.199603703924,0.0,5631.6694634717,0.0,20748.22291063878,10799.590695160035,0.7260879703722971,0.09564811851081179,False,True,0,1.0,20748.22291063878
