scenario,book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,avg_long_exposure,avg_short_exposure,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,insolvent,deleverage_events,extension_scale,yearly_taxes_paid
"Annual gains, zero alpha, high costs",200/100,3.0,87,94,2385896.699189444,0.09085032066888221,4887318.523184585,2972.4277854398015,0.0,529722.9855395751,206501.79170944152,-0.0,460519.6958787473,0.17779391137933442,-0.6669310853152799,4.545238706876651,119721.23494900286,217818.14292790496,187554.17615373828,161807.7633178722,78099.91489334575,14307.320979235505,0.18995251517057285,2.0162946898822436,1.0047359350608698,0.038257731770026115,False,True,False,0,1.0,719009.2692886214
"Annual gains, zero alpha, high costs",200/100,3.0,88,95,1122549.2044488017,0.011627294978571845,4094152.034720406,937.7014287028732,0.0,-14637.081024204032,222252.16957259644,-0.0,162458.0849176093,0.17082674223627087,-0.39651934109478415,4.588454264586046,99611.01801470558,189442.656255307,152839.3503757797,140728.8303610852,66247.88580480055,8412.28219476351,0.18744130683043725,2.015367802551209,1.0080366872613107,0.02575019454578098,False,True,False,0,1.0,299575.0637008762
"Annual gains, zero alpha, high costs",200/100,3.0,89,96,531562.4990913263,-0.06123814717975595,2414686.7735262252,7517.251175857306,0.0,-636725.6452771508,292631.6916671141,-0.0,56714.43685804824,0.15331220640983284,-0.7191817823495477,4.991403213146052,47576.45900766549,90748.61004666949,80192.65528864219,67413.25317752585,31689.746092087607,4135.6859414704495,0.18780057447106877,2.014514772262298,1.00889590374682,0.0400328074549523,False,True,False,0,1.0,112180.00207142366
"Annual gains, zero alpha, high costs",200/100,3.0,90,97,973772.3533649982,-0.0026542438594485684,3391216.4413067205,1340.077959486219,0.0,-167443.6591468618,226855.5831944106,-0.0,118551.29629040029,0.18254483055430742,-0.6200829269079497,4.756175796832619,72771.6180474631,135189.61288146098,117131.20464561805,100426.56956908529,47789.5755678768,5928.902608092739,0.18619310484814905,2.015820623840409,1.0117360566848295,0.028162067646618993,False,True,False,0,1.0,216226.28083165045
"Annual gains, zero alpha, high costs",200/100,3.0,91,98,2668938.140607483,0.103148174888267,5573461.275230732,5580.260703265289,0.0,1387961.7046989664,131746.1433487168,-0.0,531860.1192902722,0.14971026234960053,-0.20081845256852293,4.4188233688368594,169072.2848853232,309240.8812978876,253169.79928573815,229721.79753557369,110677.77701299112,22007.394376070064,0.18862317740344972,2.015307403112071,1.0043473921682238,0.04631517933457063,False,True,False,0,1.0,1008885.4533251014
"Annual gains, zero alpha, high costs",200/100,3.0,92,99,1354768.4106529648,0.030828710974965423,4072813.504100028,1113.2765980045513,0.0,74566.51832978227,210900.00621399045,-0.0,224351.5270220452,0.17907549946782916,-0.5273417324162547,4.466426169830017,103104.58226366209,191375.7605842008,155421.4902259179,142164.850719692,67804.71798799717,9925.786819929788,0.1904532474107246,2.013715693074702,1.0044015149140715,0.03434838882826319,False,True,False,0,1.0,380251.2014522898
"Annual gains, zero alpha, high costs",200/100,3.0,93,100,3506096.025836667,0.13365884456996513,8815314.776704786,12987.572362018962,0.0,2415461.4455128196,116596.71722307583,-0.0,573885.8757319355,0.16445668605910943,-0.43155598239685844,4.4954847734763765,244845.8812410457,444165.6815482578,368499.5914239473,329951.6491501344,159669.2788685499,32386.59386075439,0.18953682738381483,2.0152565678795575,1.0034998708981153,0.037603351449282396,False,True,False,0,1.0,1300431.7174006123
"Annual gains, zero alpha, high costs",200/100,3.0,94,101,2155449.162444913,0.0798259956195786,5598376.634552291,177.91819020360506,0.0,621642.6346920507,156791.99743560725,-0.0,401201.33047403104,0.1670629291184892,-0.37834775090433936,4.371649675517274,150204.88096459082,272228.6233046636,221255.5156056799,202226.97731203574,97874.58990867932,19286.86826604236,0.18587772194126,2.0157429990980105,1.0042563795090342,0.03060981126215645,False,True,False,0,1.0,700042.5729290931
"Annual gains, zero alpha, high costs",200/100,3.0,95,102,547938.0699293152,-0.058385478451615236,3932547.743065993,1372.7908309122306,0.0,-489917.9380925261,251768.77992351836,-0.0,60622.02412446628,0.16822532687461134,-0.7646944216890138,4.9025534381963976,82223.15443714225,151119.97502892616,132438.57909466617,112260.55287863086,53733.27607349017,6634.601762937198,0.1861174719369819,2.012891428700711,1.0065706738011886,0.02359953514432811,False,True,False,0,1.0,124163.08225844719
"Annual gains, zero alpha, high costs",200/100,3.0,96,103,1380434.08786258,0.032765133325185936,4207541.406598134,1326.0313714903539,0.0,293280.91657791066,184531.77119447605,-0.0,203724.88050171034,0.146268043711538,-0.32893276661323767,4.84383116060705,106427.64399774955,199314.4133297768,172790.8149328548,148062.13561640563,70463.83240742119,13288.642631903018,0.18679402636057857,2.018472205442067,1.0050150192230507,0.039706810356610944,False,True,False,0,1.0,411335.7438560412
"Annual gains, zero alpha, high costs",200/100,3.0,97,104,1354285.8330651785,0.03079198627830282,3722215.745577194,932.8235517473454,0.0,-165602.1681134682,218432.60152875975,-0.0,287103.7745128278,0.12340387605330402,-0.4412867549805517,4.553149175548836,87106.04396303266,162000.95966109686,135343.36632059433,120343.57003395763,57360.18394713948,8981.405212657904,0.18791671204030516,2.016364859631435,1.0068113333943411,0.02916502332114157,False,True,False,0,1.0,381359.0163114208
"Annual gains, zero alpha, high costs",200/100,3.0,98,105,1395352.8129257355,0.033875879361575434,3877447.6578069734,15466.757635080516,0.0,-47552.27041428769,203882.01870413357,-0.0,254849.98504266102,0.18142986301149988,-0.4036368415616237,4.350970415807563,101398.36589095817,187703.06766865653,149528.93804035656,139436.56455385918,66546.25630066467,9398.525189392196,0.1877289261872832,2.0138031084356727,1.0064673073551202,0.02579716108400376,False,True,False,0,1.0,387258.26743607817
"Annual gains, zero alpha, high costs",200/100,3.0,99,106,677833.5888502062,-0.03813901648002882,3019173.105284895,6764.2870785030445,0.0,-441008.1241091749,292429.9547700174,-0.0,36324.02941305833,0.20597006161722597,-0.6155275292225242,4.961196246928484,58847.93292063875,111853.62647102852,97784.83688237247,83091.2653784783,39200.88704361171,6670.387923313913,0.1886690424273329,2.016193112829978,1.0085038282119532,0.044030086884396136,False,True,False,0,1.0,132671.77398551867
"Annual gains, zero alpha, high costs",250/150,4.0,0,7,3391753.4596920526,0.1299062935699835,10792400.11688331,127831.34910875527,0.0,2653576.574605628,105217.1865631968,-0.0,715810.7213158043,0.16907041843417453,-0.2037816770281945,5.840558363796765,236667.6819293973,553010.1499196575,460237.55680463806,410807.539940317,175780.0520377949,25012.077708496847,0.009520592050855375,2.3407190665610584,1.3362033885866187,0.01830687122988328,False,False,False,0,0.8848484848484848,1602542.7631009445
"Annual gains, zero alpha, high costs",250/150,4.0,1,8,2192724.357965808,0.08167901449155424,6307020.410322412,3679.161060441213,0.0,555672.8782610684,209405.73021491605,-0.0,481140.10916958563,0.17831661050593778,-0.4716537216033101,5.733793257130011,127040.00051828622,303252.148328465,247684.4214587835,225273.02447257403,95324.86340974948,10378.217461016864,0.011236486171873792,2.3399353400234264,1.3350849304068821,0.021448107093143154,False,False,False,0,0.8848484848484848,752499.7088039238
"Annual gains, zero alpha, high costs",250/150,4.0,2,9,500555.19422987266,-0.0668634572879423,2856416.987592899,0.0,0.0,-670638.8580084762,286598.8612423549,-0.0,69744.49122004288,0.1850211539791363,-0.7646850942732223,5.85982035970777,50357.69804643223,128562.51099554649,99146.5580799698,95503.57959669168,39250.016538513606,4084.410101285067,0.008515714789696333,2.3405167182275246,1.3355200404416692,0.026970460480413072,False,False,False,0,0.8848484848484848,87156.18658828913
"Annual gains, zero alpha, high costs",250/150,4.0,3,10,476802.11575670197,-0.07138901384192098,5240359.702605166,289.41124260432247,0.0,-479962.41692608286,285382.29953091464,-0.0,70294.30935644354,0.19257619418066627,-0.8837506447561843,6.333349859007358,87663.47644751098,216418.65735628217,180320.47497260504,160768.1454646668,67019.33588564495,6924.947129476652,0.008327622772051908,2.3401503736457316,1.3370884084909682,0.02016332487574668,False,False,False,0,0.8848484848484848,149727.0701962043
"Annual gains, zero alpha, high costs",250/150,4.0,4,11,1291881.678562065,0.025940735193195286,5616272.238229584,30098.18488933729,0.0,257776.9620197969,157440.35581312786,-0.0,176461.72159526384,0.21077490736400606,-0.3793566780986025,5.9862454211311436,118279.67713563175,293550.60995359556,234026.97610943514,218066.16739409955,90921.44865453255,13434.706917603786,0.007759971914560009,2.3432205141611044,1.335538834282781,0.02744251516296692,False,False,False,0,0.8848484848484848,404635.99468732136
"Annual gains, zero alpha, high costs",250/150,4.0,5,12,1951786.7736554923,0.06916131644402634,7815515.010461535,0.0,0.0,784005.6023594023,193904.41534828124,-0.0,498741.80989257357,0.1582858828043541,-0.4374136912255593,5.960027139456704,154459.8432023941,377757.8061828724,306100.89271463006,280620.08459299087,117565.8689489269,14104.329385420639,0.00963447801711367,2.339391933725782,1.3355104372348148,0.014669956062793421,False,False,False,0,0.8848484848484848,865613.3412231975
"Annual gains, zero alpha, high costs",250/150,4.0,6,13,1026644.6960390661,0.00263305121905133,5087053.68211672,256.1132647460244,0.0,-133760.63277013373,245722.56762759373,-0.0,288386.02395363344,0.18432866845803506,-0.43197500039513803,6.134577980789532,94052.3830540195,232000.77170534834,191683.92555998595,172343.43040968722,71922.4191325675,8363.13390466415,0.010887366612138672,2.3401225831169796,1.335705598729763,0.019868626532592915,False,False,False,0,0.8848484848484848,437388.9558843818
"Annual gains, zero alpha, high costs",250/150,4.0,7,14,847483.8995609438,-0.0164121720804411,4769407.098991692,151.00565419982385,0.0,-120892.7735290761,198437.4149462947,-0.0,137179.61043802465,0.1806475275995846,-0.4227411929709344,6.088530249814359,87192.2259309017,215718.28090366846,175753.79504778745,160247.86581415375,66719.1960816063,6821.333234380595,0.00619782501247901,2.3393782037891504,1.336476975960319,0.018625596772606112,False,False,False,0,0.8848484848484848,256657.74583595945
"Annual gains, zero alpha, high costs",250/150,4.0,8,15,807992.0138945419,-0.021094639250546443,5723634.559794159,404.1456204096805,0.0,-139488.6814403915,243123.22564525335,-0.0,78067.33515511171,0.18698129389999987,-0.5763420006510505,6.186017427014572,99976.47521676062,253577.67499928907,202288.59609011858,188371.98714232896,77661.6892993345,8439.101505680812,0.010026676908160378,2.340773211319759,1.3356089616589626,0.0176012724782868,False,False,False,0,0.8848484848484848,197312.32751768018
"Annual gains, zero alpha, high costs",250/150,4.0,9,16,1776826.5016763255,0.05916714909067422,6646497.1578441495,65322.021481523545,0.0,843554.5369320727,135431.9848831415,-0.0,337980.41720504145,0.1996199452048669,-0.3170912407711183,5.771474494045742,142200.46359711429,349267.06030554645,273263.86894843465,259455.53051269168,108531.98842891166,13952.605651620406,0.009895355383399952,2.340130113665126,1.3351055493679644,0.019873224898364183,False,False,False,0,0.8848484848484848,681598.3531124586
"Annual gains, zero alpha, high costs",250/150,4.0,10,17,1093082.1751586506,0.008939862948512012,4509913.333620781,19506.54238071714,0.0,-153661.85550253448,216852.53387039987,-0.0,282451.6904411866,0.21396488749087247,-0.4355546381009078,6.201994436085376,84499.8800291124,202950.43910970446,175907.82716869505,150763.18333863752,63495.948607621474,5023.619554967771,0.008721794582235529,2.3400651763074047,1.3390567328443512,0.015162476032789751,False,False,False,0,0.8848484848484848,390165.3042981167
"Annual gains, zero alpha, high costs",250/150,4.0,11,18,851946.0252273197,-0.015895521750230457,3118509.0836073114,0.0,0.0,-392563.0938403681,277915.01417132287,-0.0,153304.35851857084,0.18871549730175757,-0.7152027757671457,5.467090029494765,58533.96527192825,143885.04382689015,109840.36307693567,106886.03255711838,44596.78784211974,3876.034808610572,0.007622568204091232,2.3378225143651346,1.3378939852643195,0.011885419083637494,False,False,False,0,0.8848484848484848,288163.6949120036
"Annual gains, zero alpha, high costs",250/150,4.0,12,19,673404.7265738548,-0.03876933743397892,3250763.6564131477,14778.215949645819,0.0,-464584.99900108075,261858.72490630508,-0.0,57389.19456307842,0.1798817611214732,-0.6189626103675367,6.140116043620195,52297.546832923006,134323.43764565495,108377.98843636403,99783.12510820078,40895.22531367983,4102.608289320396,0.007565578197601914,2.340968763513228,1.336877655118581,0.019140541248620524,False,False,False,0,0.8848484848484848,96121.08615029181
"Annual gains, zero alpha, high costs",250/150,4.0,13,20,420382.2533462959,-0.08301034254143824,2400970.242221855,25812.176867843624,0.0,-759622.7254535763,320619.3736928559,-0.0,27323.884854494507,0.2290194900334519,-0.8682169864173317,6.203153475371336,34976.59175806115,89228.71521720823,74041.54161956311,66284.188447069,27246.313551728446,2690.376956173166,0.01094021546062576,2.3397534492710665,1.335744821700172,0.02199215964140877,False,False,False,0,0.8848484848484848,57267.18468107306
"Annual gains, zero alpha, high costs",250/150,4.0,14,21,407752.44435370807,-0.08580328306162988,3512830.8874348556,1891.7984295653173,0.0,-566208.0446312473,268580.7698746385,-0.0,22779.20289103253,0.20798871985987133,-0.8890770304558842,5.962693341459356,69186.75786257164,176268.40297579186,135351.57507226532,130942.24221058823,53859.98232500969,5469.481052852473,0.010258753535627285,2.340793882133381,1.3364056881958943,0.020046653462681974,False,False,False,0,0.8848484848484848,73246.97814346943
"Annual gains, zero alpha, high costs",250/150,4.0,15,22,870023.5119583234,-0.013827020576698379,4388157.524900445,6742.503507813607,0.0,-349352.58982187,241410.53978681588,-0.0,121615.5143163915,0.1948432674479156,-0.6020133307240569,5.694992772418024,74165.5843698958,189682.97444794278,141618.68175191205,140907.35244704323,57941.32549101068,7288.971547910725,0.008321151423134068,2.3410898602045016,1.3347336407498045,0.025345342718237074,False,False,False,0,0.8848484848484848,219620.5013849956
"Annual gains, zero alpha, high costs",250/150,4.0,16,23,565579.1598589756,-0.05539695800093358,4367426.837830922,36013.93818284583,0.0,-581277.2494295663,263622.2701819165,-0.0,92085.31024482817,0.18586779611533405,-0.7855962360837667,6.087563115116352,65921.14623023417,166172.21010785495,132933.93098582746,123442.21322297797,51049.61755655048,6011.438561631335,0.011627660448671133,2.3402887183766756,1.3336580593916871,0.019795981853335753,False,False,False,0,0.8848484848484848,147876.95799854465
"Annual gains, zero alpha, high costs",250/150,4.0,17,24,385789.33351203555,-0.09085109165567307,3104782.694184325,20.061195263750776,0.0,-736843.7942836431,297285.944557543,-0.0,34962.26232657965,0.1924125666948694,-0.9115654975212072,6.045663304982534,48520.417538175,123331.87403865521,97864.2519405227,91617.96357157244,37718.80616660631,3763.3267890161715,0.008954791235623424,2.3397126924109815,1.3364421552474077,0.022266555317882464,False,False,False,0,0.8848484848484848,66741.25740408519
"Annual gains, zero alpha, high costs",250/150,4.0,18,25,1242080.5452649218,0.0219154753935189,6150628.985580701,57048.22693706068,0.0,193375.2024123908,230916.4570047778,-0.0,282556.8581982056,0.20429916817033972,-0.5906627897811909,5.640494342470563,114587.42081352817,288991.93228760554,215376.6126069087,214679.7211279355,88785.20726092729,10986.219826130186,0.0081099232380955,2.342246247401441,1.335263228492874,0.030877701306225136,False,False,False,0,0.8848484848484848,517577.6478632807
"Annual gains, zero alpha, high costs",250/150,4.0,19,26,1965295.2197827068,0.06989899552350809,7960481.234154905,22232.077403812702,0.0,558150.5719073866,181678.08019342317,-0.0,484287.3711138961,0.1939683286764174,-0.4433616584087503,5.517795709076333,155200.42805000156,381996.84711522755,286386.5737578609,283769.08642845484,118406.22426836984,11432.720082460562,0.006158469832238084,2.3393371217953307,1.3357949372432372,0.020967639095954116,False,False,False,0,0.8848484848484848,751456.2142618741
"Annual gains, zero alpha, high costs",250/150,4.0,20,27,1423973.1870253736,0.035977161124468804,6750421.308673887,67751.4295850007,0.0,423096.7088045413,153722.88433743178,-0.0,283651.26149632514,0.1661177348138099,-0.386277475402651,5.690363856875432,140686.54332400762,347750.7835261988,264528.63126629294,258329.15347660484,107641.16913884525,11019.999323858814,0.010422052383215768,2.3391808018160836,1.3347830013347088,0.016727434322997725,False,False,False,0,0.8848484848484848,492435.41064479726
"Annual gains, zero alpha, high costs",250/150,4.0,21,28,572389.2833131674,-0.05426568032547696,3109751.3786871796,0.0,0.0,-558235.7738308976,277500.22039763397,-0.0,62550.175605133954,0.25515147801989213,-0.8352563550026382,6.087350169935528,53747.973043220314,134972.86216063393,109809.41657362663,100265.55474789951,41508.74964362905,4549.264332853006,0.009808813002050732,2.3405336268841928,1.3335907903883641,0.10903077900734925,False,False,False,0,0.8848484848484848,120579.03663974868
"Annual gains, zero alpha, high costs",250/150,4.0,22,29,709835.6274210312,-0.03369154548112285,3626250.5158564793,0.0,0.0,-515419.83902855136,274832.96163659944,-0.0,122861.6533036831,0.19445806028465232,-0.719339999904967,6.33820376565722,58597.96879610875,149415.52265097317,124682.7878409024,110994.38825500861,45641.524861837876,4686.0311532463265,0.010129427966807164,2.341227109314432,1.3356858350469225,0.01884077189685862,False,False,False,0,0.8848484848484848,167578.74312651216
"Annual gains, zero alpha, high costs",250/150,4.0,23,30,709393.6248579302,-0.03375173273066956,4929824.849728126,0.0,0.0,-277672.9181898964,256755.38227913014,-0.0,122133.48795157121,0.18510728281553668,-0.6968610545833644,5.642175144241868,92804.01735010397,234648.46709278913,172708.82736920816,174310.28984035764,71933.3690108897,7338.526154072253,0.008336768215302201,2.340545884212375,1.335625817205266,0.021694818699890428,False,False,False,0,0.8848484848484848,242311.93797528028
"Annual gains, zero alpha, high costs",250/150,4.0,24,31,608832.3178524935,-0.048410218587127574,4110603.8886816166,7064.99717021329,0.0,-454741.94014188653,261748.170492578,-0.0,58070.23263550203,0.19541967278090505,-0.7434502339381268,6.013774590689259,69607.04897479003,175032.6934914802,138688.96337679937,130024.28659367099,53780.41442932158,5522.2747220490055,0.007521959817570354,2.341158348542543,1.3356112275415386,0.020324959445483515,False,False,False,0,0.8848484848484848,119610.4980112605
"Annual gains, zero alpha, high costs",250/150,4.0,25,32,642281.2647784264,-0.043307156196522145,4176789.373009326,1515.8531635575096,0.0,-343940.6321297635,234721.03782349965,-0.0,74039.13032809767,0.20895662743058263,-0.5693918019116403,6.039894782603135,70385.9890425759,175869.07938926577,141070.7398028215,130645.60183202602,54199.576634262754,5964.378539899183,0.009454887216989748,2.3413098785431847,1.3360385516790168,0.01903818290347714,False,False,False,0,0.8848484848484848,149075.317861894
"Annual gains, zero alpha, high costs",250/150,4.0,26,33,1869265.4805431478,0.06455253533325522,7874086.919645155,34512.27896096541,0.0,1135306.3553535237,140576.77048853817,-0.0,272111.13309660344,0.19117589651077382,-0.3642792681609397,5.8357278982112515,172447.61521927555,421742.8644827848,331804.56428673817,313294.6993300687,131068.01425676346,12825.059009588713,0.00838561445853059,2.338834370934278,1.3373402957953922,0.01711115524508733,False,False,False,0,0.8848484848484848,732795.2597010349
"Annual gains, zero alpha, high costs",250/150,4.0,27,34,528952.76456942,-0.06170005875432971,2825619.3324508136,4674.083852183877,0.0,-577172.1099456365,292831.1289211856,-0.0,51499.09175476042,0.23756681445351366,-0.7058541114606112,6.004096871934496,46894.72450173991,117995.399675432,95209.8680289225,87653.72547317807,36236.37000882748,3686.5249237660887,0.007736781003387254,2.341211373262003,1.337516951869152,0.026941880243313898,False,False,False,0,0.8848484848484848,121972.77416299834
"Annual gains, zero alpha, high costs",250/150,4.0,28,35,730770.0040555282,-0.030878850931116197,3796142.1860737163,401.73543339692446,0.0,-320207.2535949204,256525.1267731517,-0.0,103735.57346422292,0.22755497680839257,-0.7037829857158064,5.875827185619899,71219.86393002144,181323.13999248313,139867.40821413483,134697.18970870168,55403.17558547507,5362.847547551314,0.004876218029299662,2.341477185259525,1.336862729215105,0.03702572883247979,False,False,False,0,0.8848484848484848,213171.4086196534
"Annual gains, zero alpha, high costs",250/150,4.0,29,36,1101801.1879711566,0.00974177356506889,4639286.741797832,8688.618901596554,0.0,-140997.82255407993,207120.93658786523,-0.0,226952.02784995773,0.16637260306870344,-0.35435870094046973,5.5587911114411614,104957.95839921616,259981.05530745196,194149.1241113522,193128.7839426786,80424.55941825955,9020.961514868264,0.006693030864490216,2.3412013908162903,1.3358862651872399,0.022381115594664935,False,False,False,0,0.8848484848484848,344495.18176007236
"Annual gains, zero alpha, high costs",250/150,4.0,30,37,917441.9879804961,-0.008579576499033403,5199903.813298162,2677.6413579897016,0.0,102302.0569519705,202468.79767573028,-0.0,123589.40507540508,0.1893691140263538,-0.3889742528555511,6.192903249922435,96732.58317889873,235003.21130158036,197703.50497074984,174573.8141097454,73266.8896275493,7610.755733296758,0.008227896224226894,2.3399412723059525,1.3369792101770273,0.020400617311757907,False,False,False,0,0.8848484848484848,318617.7938741222
"Annual gains, zero alpha, high costs",250/150,4.0,31,38,1404564.30723498,0.03455637879109452,11591116.126042305,1316.0840270739977,0.0,1224489.8480491508,134924.48635188086,-0.0,27257.466109308312,0.21208369606285032,-0.6948980094981487,6.066021829414997,222531.07103080908,547617.1777597546,434728.695589451,406801.33205010334,169877.5630647396,18861.02847147294,0.009805954273711632,2.3400463770032496,1.3374768508654562,0.019691300595099603,False,False,False,0,0.8848484848484848,559573.3355810881
"Annual gains, zero alpha, high costs",250/150,4.0,32,39,506002.164950299,-0.06585296969390897,4227360.277735303,6331.682289901068,0.0,-499408.2116471473,271473.7585471836,-0.0,49064.741372503384,0.20150256745096615,-0.7915220744611968,6.292841562192143,68763.22323918372,177163.92735038692,142300.8611567362,131607.4888888588,53872.50582827825,5396.190669075404,0.008415788220840641,2.340442031331617,1.3354374703753562,0.023055760268267056,False,False,False,0,0.8848484848484848,106753.0796538491
"Annual gains, zero alpha, high costs",250/150,4.0,33,40,586010.9388757389,-0.05203877764787912,4850157.572897466,226.19882747914988,0.0,-514548.4842523711,268798.8338645401,-0.0,143140.3985550001,0.22910223048966308,-0.7323747872332147,6.0881699163302665,79466.27566315365,199809.67603794954,159100.19363082762,148430.04505676246,61432.969287123175,6920.764365261868,0.005245475556340727,2.3408231061068125,1.3360106257313344,0.02448930906287905,False,False,False,0,0.8848484848484848,228983.00938459163
"Annual gains, zero alpha, high costs",250/150,4.0,34,41,818840.9395694325,-0.019788135774018056,3755620.778244373,7751.646258351931,0.0,-402582.01707826013,245965.04411581464,-0.0,153442.38786784967,0.1818477017309336,-0.6231749244158292,5.967834743155068,69031.29792251243,170768.739585457,138438.5045901224,126856.77797776804,52845.12389821012,5484.971005388861,0.011949586338436699,2.339610736498886,1.3344099266912939,0.01482195355026783,False,False,False,0,0.8848484848484848,225504.8632089365
"Annual gains, zero alpha, high costs",250/150,4.0,35,42,664883.3866104062,-0.039992672002247875,3613343.492324409,1686.9721416808306,0.0,-345628.3394805656,267084.6682973301,-0.0,76477.21305197975,0.19642553826440945,-0.5527697944439548,5.940275816622791,68439.85043351367,170421.40486438517,135215.2719313885,126598.75789925756,52646.89107115334,6634.041292585327,0.0067675098208237455,2.3414602452413664,1.3351156914756674,0.023818431130070872,False,False,False,0,0.8848484848484848,181092.69067246767
"Annual gains, zero alpha, high costs",250/150,4.0,36,43,1239750.5335836033,0.021723612846000107,4429470.589673991,7408.63984988276,0.0,121015.04581162753,227865.17235105942,-0.0,177307.46944249497,0.20068437053662053,-0.39212321111949366,5.655711319521847,93043.22783676485,227611.34012904944,176795.19693365652,169082.70981015096,70822.53136637244,9072.991277394232,0.007612004554350061,2.338691236793223,1.3355081710085908,0.04207379141740142,False,False,False,0,0.8848484848484848,425656.9392212242
"Annual gains, zero alpha, high costs",250/150,4.0,37,44,697468.2190509387,-0.03538848424097596,5420798.082579916,1478.6931277458866,0.0,-127825.67108048455,239735.04760612416,-0.0,79433.24843270842,0.17503015616723605,-0.6822275312750045,6.223536284854051,102218.98971655544,259832.4895381004,207289.90620425352,193018.42079973168,79590.31157594573,10306.939509616452,0.007002398786765773,2.34103498913639,1.3347704607940365,0.024789152055064267,False,False,False,0,0.8848484848484848,225383.45665506338
"Annual gains, zero alpha, high costs",250/150,4.0,38,45,901463.3329142893,-0.010319970933855949,5968831.210923859,14997.59946172502,0.0,159049.52619854372,171482.48555377912,-0.0,112294.5114293971,0.166040491020263,-0.493497146222189,5.717387243413152,119153.96996320316,298335.370119287,223482.84588812204,221620.5606600418,91738.38725561694,8119.496560711265,0.00769426851182262,2.3400529709191233,1.3377711572943125,0.021082848370394647,False,False,False,0,0.8848484848484848,290460.4727427884
"Annual gains, zero alpha, high costs",250/150,4.0,39,46,703652.686532351,-0.0345365547229427,6024938.209261266,1011.1026608698023,0.0,-124111.35225834436,215692.03623077425,-0.0,92314.70242693614,0.21041404879943418,-0.732829193904841,6.028728451823165,107663.28558784688,268391.1424998793,211956.35507381512,199376.27728562456,82756.77619325477,8239.777565547221,0.01046797688806219,2.341399270262154,1.3355604795203386,0.024677153132599328,False,False,False,0,0.8848484848484848,219536.96162050724
"Annual gains, zero alpha, high costs",250/150,4.0,40,47,2535096.868327034,0.09748718006751411,7977755.723779362,11592.262972330744,0.0,2358591.396438048,120528.20737561023,-0.0,312120.76388771925,0.13613580936215833,-0.24753308800957619,6.017481536092889,188758.53709319758,456650.5592352558,376634.6688226788,339226.1297176186,143185.43436790563,24756.87955034748,0.010661377972136411,2.341013437141784,1.3338872499928844,0.0238517719285134,False,False,False,0,0.8848484848484848,1177372.1138030232
"Annual gains, zero alpha, high costs",250/150,4.0,41,48,1078299.9373440868,0.007567053412823599,5100116.920679735,3717.8203361395695,0.0,-263371.7477825232,252330.00111489766,-0.0,263556.7266236115,0.14879614893455584,-0.41732632018614013,5.520017428327402,97811.20646063538,244292.29429875102,180324.01311041537,181474.2757647864,75313.74958469528,8327.146261179987,0.009898156386610785,2.3394162678253836,1.3348746985057858,0.028467215978351,False,False,False,0,0.8848484848484848,399133.46712181816
